Country,Year,Gross demand,Gross production,Final consumption
New Caledonia,2022,3148.429,3148.4294,3092.3803
New Caledonia,2021,2909.888,2909.8885,2843.5502
New Caledonia,2020,3232.91,3232.9106,3165.7943
New Caledonia,2019,3333.598,3333.599,3272.7396
New Caledonia,2018,3485.893,3485.8936,3420.6638
New Caledonia,2017,3228.1706,3228.1707,3160.4744
New Caledonia,2016,3129.9,3129.9,3039.6
New Caledonia,2015,2902.8,2902.83,2842.0
New Caledonia,2014,3010.8,3010.84,2953.4
New Caledonia,2013,2504.8,2504.97,2437.3
New Caledonia,2012,2287.3,2287.31,2216.9
New Caledonia,2011,2258.0,2258.05,2194.5
New Caledonia,2010,2131.7,2131.9,2066.0
New Caledonia,2009,1953.7,1953.8,1885.8
New Caledonia,2008,1876.0,1880.6,1806.2
New Caledonia,2007,1868.0,1926.6,1841.0
New Caledonia,2006,1815.0,1872.0,1793.0
New Caledonia,2005,1826.0,1883.0,1804.0
New Caledonia,2004,1619.0,1678.0,1598.0
New Caledonia,2003,1708.0,1758.0,1686.0
New Caledonia,2002,1700.0,1749.0,1677.0
New Caledonia,2001,1672.0,1729.0,1650.0
New Caledonia,2000,1628.0,1645.0,1603.0
New Caledonia,1999,1614.0,1620.0,1589.0
New Caledonia,1998,1591.0,1591.0,1565.0
New Caledonia,1997,1524.0,1524.0,1494.0
New Caledonia,1996,1485.0,1485.0,1462.0
New Caledonia,1995,1415.0,1415.0,1391.0
New Caledonia,1994,1332.0,1332.0,1310.0
New Caledonia,1993,1270.0,1270.0,1257.0
New Caledonia,1992,1099.0,1099.0,1083.0
New Caledonia,1991,1170.0,1170.0,1157.0
New Caledonia,1990,1147.0,1147.0,1136.0
New Zealand,2021,43269.585,44609.93,38892.014
New Zealand,2020,43182.479,44530.445,38778.312
New Zealand,2019,43589.8,45147.245,39595.144
New Zealand,2018,43253.502,44694.978,39272.891
New Zealand,2017,43108.881,44641.014,39182.19
New Zealand,2016,42703.0,44164.0,39501.0
New Zealand,2015,43140.0,44691.0,40047.0
New Zealand,2014,42461.0,43990.0,39623.0
New Zealand,2013,42200.0,43772.0,38838.0
New Zealand,2012,43031.0,44627.0,39370.0
New Zealand,2011,43269.0,44631.0,39738.0
New Zealand,2010,43570.0,44997.0,40029.0
New Zealand,2009,42170.0,43552.0,38816.0
New Zealand,2008,42392.0,43929.0,38685.0
New Zealand,2007,42421.0,43895.0,39113.0
New Zealand,2006,42063.0,43538.0,38776.0
New Zealand,2005,41526.0,42982.0,37916.0
New Zealand,2004,41527.0,42770.0,37307.0
New Zealand,2003,39526.0,40854.0,35938.0
New Zealand,2002,39481.0,40731.0,35648.0
New Zealand,2001,38344.0,39707.0,34941.0
New Zealand,2000,38200.0,39388.0,34180.0
New Zealand,1999,36776.0,37959.0,33652.0
New Zealand,1998,36734.0,37777.0,32481.0
New Zealand,1997,36305.0,37443.0,32819.0
New Zealand,1996,35869.0,36804.0,31512.0
New Zealand,1995,35576.0,36411.0,30855.0
New Zealand,1994,34348.0,35195.0,30226.0
New Zealand,1993,33677.0,34615.0,29580.0
New Zealand,1992,32229.0,33212.0,28477.0
New Zealand,1991,32729.0,33638.0,29120.0
New Zealand,1990,31786.0,32615.0,28511.0
Nigeria,2021,35005.043,36037.565,28335.15
Nigeria,2020,34051.522,35058.919,27627.404
Nigeria,2019,32158.845,33110.415,27161.524
Nigeria,2018,32424.106,33383.5,26569.808
Nigeria,2017,31295.171,32221.265,25930.793
Nigeria,2016,35462.0,36511.0,25387.0
Nigeria,2015,31514.0,33145.0,24847.0
Nigeria,2014,31330.0,32278.0,24439.0
Nigeria,2013,28078.0,28930.0,23487.0
Nigeria,2012,27905.0,28730.0,25159.0
Nigeria,2011,26260.0,27036.0,23447.0
Nigeria,2010,25373.0,26123.0,20660.0
Nigeria,2009,19211.0,19777.0,17911.0
Nigeria,2008,20506.0,21110.0,18316.0
Nigeria,2007,22321.0,22978.0,19471.0
Nigeria,2006,22449.0,23110.0,15107.0
Nigeria,2005,22866.0,23539.0,17175.0
Nigeria,2004,23581.0,24275.0,15926.0
Nigeria,2003,19607.0,20184.0,12772.0
Nigeria,2002,20929.0,21545.0,12777.0
Nigeria,2001,15020.0,15462.0,8961.0
Nigeria,2000,14306.0,14727.0,8643.0
Nigeria,1999,15629.0,16089.0,8570.0
Nigeria,1998,14679.0,15111.0,8521.0
Nigeria,1997,15656.0,16117.0,8843.0
Nigeria,1996,15788.0,16243.0,9052.0
Nigeria,1995,15417.0,15857.0,9436.0
Nigeria,1994,14926.0,15531.0,9595.0
Nigeria,1993,14038.0,14505.0,9998.0
Nigeria,1992,14421.0,14834.0,8699.0
Nigeria,1991,13616.0,14167.0,8292.0
Nigeria,1990,13043.0,13463.0,7871.0
North Macedonia,2022,6968.803,5933.458,5890.294
North Macedonia,2021,7694.151,5531.508,6564.443
North Macedonia,2020,7346.302,5347.099,6225.057
North Macedonia,2019,7316.206,5869.769,6240.67
North Macedonia,2018,7308.548,5869.769,6240.671
North Macedonia,2017,7195.884,5600.188,6101.817
North Macedonia,2016,7302.715,5629.504,6193.185
North Macedonia,2015,7778.735,5646.143,6634.935
North Macedonia,2014,7921.3,5373.691,6729.136
North Macedonia,2013,8088.528,6094.072,6800.811
North Macedonia,2012,8452.905,6261.655,7005.14
North Macedonia,2011,8944.249,6758.923,7378.541
North Macedonia,2010,8247.0,7260.0,6784.0
North Macedonia,2009,7772.0,6828.0,6392.0
North Macedonia,2008,8535.0,6311.0,6897.0
North Macedonia,2007,8464.0,6498.0,6747.0
North Macedonia,2006,8345.0,7006.0,6439.0
North Macedonia,2005,8062.0,6945.0,6227.0
North Macedonia,2004,7375.0,6667.0,5764.0
North Macedonia,2003,7220.0,6738.0,5697.0
North Macedonia,2002,6401.0,6091.0,4973.0
North Macedonia,2001,6287.0,6362.0,5018.0
North Macedonia,2000,6439.0,6811.0,5208.0
North Macedonia,1999,6299.0,6863.0,5117.0
North Macedonia,1998,6547.0,7048.0,5457.0
North Macedonia,1997,6401.0,6733.0,5342.0
North Macedonia,1996,6217.0,6641.0,5190.0
North Macedonia,1995,5881.0,6132.0,4969.0
North Macedonia,1994,5656.0,5939.0,4786.0
North Macedonia,1993,5476.0,5180.0,5048.0
North Macedonia,1992,5975.0,6065.0,5244.0
Norway,2021,137994.485,157966.303,119990.885
Norway,2020,131869.493,155249.094,116311.914
Norway,2019,132135.154,134906.599,116266.649
Norway,2018,134131.197,147097.186,117081.06
Norway,2017,131488.788,149480.0,115052.828
Norway,2016,130152.0,149042.0,114536.0
Norway,2015,126736.0,144546.0,111541.0
Norway,2014,123842.0,141970.0,109041.0
Norway,2013,126657.0,134072.0,111439.0
Norway,2012,126788.0,147663.0,110623.0
Norway,2011,121433.0,127539.0,107971.0
Norway,2010,129242.0,123631.0,113567.0
Norway,2009,120198.0,131773.0,107287.0
Norway,2008,125624.0,142134.0,112021.0
Norway,2007,124325.0,137192.0,110650.0
Norway,2006,120717.0,121582.0,107399.0
Norway,2005,123540.0,138009.0,110727.0
Norway,2004,119967.0,110617.0,107915.0
Norway,2003,113542.0,107273.0,103154.0
Norway,2002,119248.0,130705.0,109113.0
Norway,2001,123141.0,121890.0,112186.0
Norway,2000,122179.0,142982.0,109533.0
Norway,1999,119106.0,122717.0,109267.0
Norway,1998,118259.0,117008.0,109440.0
Norway,1997,113042.0,111657.0,103897.0
Norway,1996,112806.0,104984.0,103144.0
Norway,1995,114191.0,123199.0,103766.0
Norway,1994,110715.0,113356.0,101804.0
Norway,1993,110550.0,120107.0,100814.0
Norway,1992,106869.0,117503.0,99383.0
Norway,1991,106314.0,111009.0,99005.0
Norway,1990,104259.0,121848.0,96808.0
Oman,2022,40362.5,41833.0,36527.0
Oman,2021,39514.4,41122.3,35661.1
Oman,2020,36859.548,38172.548,33117.388
Oman,2019,37516.919,38336.919,33796.043
Oman,2018,37221.039,37718.039,33547.489
Oman,2017,35670.319,36129.619,32349.0
Oman,2016,33612.0,34232.0,30359.0
Oman,2015,32086.0,32762.0,28912.0
Oman,2014,28344.0,29129.0,25172.1
Oman,2013,25662.0,26241.0,22790.7
Oman,2012,24365.0,25017.0,20958.2
Oman,2011,21354.0,21874.0,18512.0
Oman,2010,19160.0,19819.0,16134.0
Oman,2009,17823.0,18445.0,14483.0
Oman,2008,15720.0,16049.0,12850.0
Oman,2007,13703.0,14167.0,11193.0
Oman,2006,12910.0,13287.0,10495.9
Oman,2005,12312.0,12648.0,8895.0
Oman,2004,10959.0,11499.0,8825.0
Oman,2003,10303.0,10714.0,8302.0
Oman,2002,9851.0,10331.0,7977.0
Oman,2001,9178.0,9737.0,7547.0
Oman,2000,8682.0,9111.0,7040.0
Oman,1999,8018.0,8413.0,6693.0
Oman,1998,7812.0,8200.0,6422.0
Oman,1997,6964.0,7318.0,5815.0
Oman,1996,6487.0,6802.0,5302.0
Oman,1995,6173.0,6500.0,5086.0
Oman,1994,5869.0,6187.0,4820.0
Oman,1993,5518.0,5833.0,4519.0
Oman,1992,4841.0,5113.0,3946.0
Oman,1991,4365.0,4625.0,3604.0
Oman,1990,4258.0,4504.0,3475.0
Paraguay,2022,19586.0,43880.8,14432.6
Paraguay,2021,18577.42,40576.2,13706.1
Paraguay,2020,17946.38,46372.96,13718.89
Paraguay,2019,17309.95,49447.79,12839.78
Paraguay,2018,16524.14,59212.45,12503.62
Paraguay,2017,15555.13,59685.33,11554.91
Paraguay,2016,14833.06,63771.4,11011.85
Paraguay,2015,14166.5,55744.2,10576.5
Paraguay,2014,13434.2,55282.3,10032.4
Paraguay,2013,12510.34,60381.03,9017.52
Paraguay,2012,12067.4,60234.61,8222.09
Paraguay,2011,11003.92,57624.99,7570.97
Paraguay,2010,10239.15,54065.59,6869.56
Paraguay,2009,9589.49000000001,54939.69,6459.46
Paraguay,2008,8889.05,55454.48,5975.9
Paraguay,2007,8296.9,53714.88,5578.75
Paraguay,2006,7796.9,53774.44,5137.99
Paraguay,2005,7108.81000000001,51156.35,4741.69
Paraguay,2004,6635.69,51921.21,4434.63
Paraguay,2003,6198.01,51762.11,4314.7
Paraguay,2002,6201.28999999999,48203.7,4407.24
Paraguay,2001,5957.54,45309.0,4503.21
Paraguay,2000,5905.79,53482.4,4459.44
Paraguay,1999,5740.24,51960.1,4273.68
Paraguay,1998,5407.44,50873.74,4020.42
Paraguay,1997,5086.0,50855.0,3908.0
Paraguay,1996,4610.0,44818.0,3649.0
Paraguay,1995,4336.0,39855.0,3505.0
Peru,2022,57846.0,59712.58,50433.1
Peru,2021,56215.398,56835.863,49489.699
Peru,2020,52061.248,52803.492,45647.267
Peru,2019,56242.05,57038.469,49831.188
Peru,2018,54260.601,54982.339,48292.09
Peru,2017,52007.395,52742.575,46464.779
Peru,2016,50873.721,52277.357,45390.196
Peru,2015,47655.8,48277.0,42334.0
Peru,2014,44695.2,45508.0,39719.0
Peru,2013,42741.1,43330.1,38208.17
Peru,2012,39483.0,40043.9,35969.0
Peru,2011,38259.1,38810.7,35125.42
Peru,2010,35215.0,35890.0,31582.0
Peru,2009,32367.0,32929.0,29681.0
Peru,2008,31895.0,32430.0,29238.0
Peru,2007,29438.0,29931.0,26898.0
Peru,2006,26932.0,27358.0,24383.0
Peru,2005,25279.0,25660.0,22737.0
Peru,2004,24052.0,24415.0,21533.0
Peru,2003,22725.0,23128.0,20204.0
Peru,2002,21805.0,22176.0,19336.0
Peru,2001,20652.0,20948.0,18246.0
Peru,2000,19622.2037,19922.3197,17327.4979
Peru,1999,18790.6261,19049.6693,16489.1502
Peru,1998,18299.0,18582.0,15903.4561393
Peru,1997,17673.0,17951.0,14787.0
Peru,1996,16940.0,17280.0,14052.0
Peru,1995,17207.0,17440.0,12855.0
Peru,1994,15428.0,15660.0,10911.0
Peru,1993,14441.0,14697.0,11137.0
Peru,1992,13209.0,13418.0,12705.0
Peru,1991,15081.0,15325.0,13114.0
Peru,1990,13684.0,13824.0,12235.0
Philippines,2017,86091.6,95746.5,77792.9
Philippines,2016,82474.6,91789.0,74154.3
Philippines,2015,75322.9,82904.7,67807.9
Philippines,2014,70649.2,77476.1,63344.7
Philippines,2013,69340.4,75518.6,61565.6
Philippines,2012,67604.9,73189.2,59210.6
Philippines,2011,63811.2,69334.3,56097.4
Philippines,2010,63099.9,67798.8,55265.9
Philippines,2009,58444.1,61968.4,50867.8
Philippines,2008,56920.3032,60855.0032,49204.81
Philippines,2007,55651.5183,59645.788,48009.0517
Philippines,2006,52592.0,56819.0,45938.0
Philippines,2005,51912.0,56604.0,45600.0
Philippines,2004,51303.0,55957.0,44076.0
Philippines,2003,49487.0,52897.0,42678.0
Philippines,2002,44611.0,48484.0,36679.0
Philippines,2001,44863.0,47059.0,39140.0
Philippines,2000,42937.0,45327.0,36554.0
Philippines,1999,39793.0,41328.0,33656.0
Philippines,1998,36814.0,38404.0,34139.0
Philippines,1997,35277.0,36715.0,31783.0
Philippines,1996,32012.0,33352.0,29238.0
Poland,2021,166564.069,179631.134,143687.934
Poland,2020,158236.111,158042.741,137321.531
Poland,2019,160952.983,163988.501,140411.563
Poland,2018,160292.376,170039.461,140468.752
Poland,2017,156420.864,170465.352,135787.901
Poland,2016,153257.0,166635.0,132839.0
Poland,2015,149461.0,164944.0,127819.0
Poland,2014,146557.0,159059.0,125346.0
Poland,2013,144728.0,164580.0,123557.0
Poland,2012,144162.0,162139.0,122169.0
Poland,2011,143026.0,163548.0,121492.0
Poland,2010,141275.0,157657.0,118690.0
Poland,2009,134836.0,151720.0,112305.0
Poland,2008,139939.0,155305.0,117189.0
Poland,2007,139157.0,159348.0,114092.0
Poland,2006,135300.0,161742.0,110634.0
Poland,2005,130222.0,156936.0,105005.0
Poland,2004,129229.0,154159.0,104193.0
Poland,2003,125922.0,151631.0,100703.0
Poland,2002,122057.0,144126.0,96956.0
Poland,2001,123336.0,145616.0,98228.0
Poland,2000,123052.0,145184.0,98073.0
Poland,1999,121598.0,142128.0,95601.0
Poland,1998,123998.0,142789.0,96753.0
Poland,1997,125536.0,142790.0,96573.0
Poland,1996,125326.0,143173.0,94903.0
Poland,1995,121880.0,139006.0,89691.0
Poland,1994,117306.0,135347.0,85324.0
Poland,1993,116264.0,133867.0,86561.0
Poland,1992,113552.0,132750.0,85666.0
Poland,1991,116816.0,134714.0,89397.0
Poland,1990,119755.0,136311.0,96235.0
Portugal,2021,53132.022,50979.561,47320.799
Portugal,2020,51747.38,53078.401,46253.978
Portugal,2019,53757.661,53154.17,47879.608
Portugal,2018,53957.029,59636.082,47958.919
Portugal,2017,52761.107,59431.721,46641.321
Portugal,2016,52257.0,60328.0,46395.0
Portugal,2015,51746.0,52420.0,45812.0
Portugal,2014,51349.0,52802.0,45195.0
Portugal,2013,51729.0,51672.0,45257.0
Portugal,2012,51819.0,46614.0,46241.0
Portugal,2011,53204.0,52463.0,48364.0
Portugal,2010,54893.0,54090.0,49888.0
Portugal,2009,52565.0,50207.0,47855.0
Portugal,2008,53376.0,45974.0,48352.0
Portugal,2007,52856.0,47253.0,49024.0
Portugal,2006,52231.0,49041.0,47763.0
Portugal,2005,51240.0,46575.0,46322.0
Portugal,2004,49555.0,45105.0,44668.0
Portugal,2003,47684.0,46852.0,43164.0
Portugal,2002,45619.0,46107.0,41473.0
Portugal,2001,44598.0,46509.0,39937.0
Portugal,2000,42588.0,43764.0,38373.0
Portugal,1999,40373.0,43287.0,36120.0
Portugal,1998,37646.0,38984.0,33846.0
Portugal,1997,35649.0,34208.0,31940.0
Portugal,1996,34145.0,34521.0,30229.0
Portugal,1995,32614.0,33265.0,28804.0
Portugal,1994,31008.0,31382.0,26955.0
Portugal,1993,29812.0,31206.0,25982.0
Portugal,1992,29429.0,30088.0,25653.0
Portugal,1991,28540.0,29872.0,24866.0
Portugal,1990,27277.0,28530.0,23544.0
Puerto Rico,2022,17676.07,18325.291,15683.386
Puerto Rico,2021,18537.77,19183.831,16269.22
Puerto Rico,2020,18141.9,18774.0,16035.2
Puerto Rico,2019,18216.6,18886.3,16077.3
Puerto Rico,2018,16789.2,17452.7,16374.6
Puerto Rico,2017,15697.7,16360.6,13558.5
Puerto Rico,2016,19880.4,20644.1,17310.6
Puerto Rico,2015,20082.0,20911.0,17235.3
Puerto Rico,2014,20272.3,21066.8,17348.1
Puerto Rico,2013,20621.1,21493.2,17792.9
Puerto Rico,2012,21296.6,22305.9,18319.5
Puerto Rico,2011,21283.6,22257.4,18251.2
Puerto Rico,2010,22216.2,23244.0,18984.3
Puerto Rico,2009,22022.3,22988.5,18703.9
Puerto Rico,2008,22337.3,23213.6,19039.3
Puerto Rico,2007,23720.3,24636.4,20229.6
Puerto Rico,2006,23836.9,24946.4,20617.9
Puerto Rico,2005,23846.6,24961.8,20805.4
Puerto Rico,2004,23005.0,24135.2,20176.5
Puerto Rico,2003,22884.6,23937.3,20163.1
Puerto Rico,2002,22086.1,23175.6,19564.9
Puerto Rico,2001,21203.2,22302.0,18766.5
Puerto Rico,2000,20729.1,21813.5,18569.2
Qatar,2021,48329.032,51641.331,45404.091
Qatar,2020,45825.076,49258.957,43089.429
Qatar,2019,46432.198,49872.691,43660.301
Qatar,2018,44654.0,47913.0,41868.0
Qatar,2017,42724.0,45555.0,40030.0
Qatar,2016,39665.0,42307.0,37134.0
Qatar,2015,38852.0,41499.0,36378.0
Qatar,2014,36124.0,38692.0,33784.0
Qatar,2013,32224.0,34668.0,30066.0
Qatar,2012,32351.0,34787.0,30184.0
Qatar,2011,28383.0,30730.0,27759.0
Qatar,2010,26385.0,28144.0,24618.0
Qatar,2009,22648.0,24158.0,21131.0
Qatar,2008,19747.0,21616.0,18217.0
Qatar,2007,17913.0,19462.0,16525.0
Qatar,2006,15667.0,17080.0,14453.0
Qatar,2005,13144.0,14396.0,12125.0
Qatar,2004,12046.0,13233.0,11130.0
Qatar,2003,11005.0,12012.0,10168.0
Qatar,2002,10940.0,10940.0,10176.0
Qatar,2001,9951.0,9951.0,9257.0
Qatar,2000,9134.0,9134.0,8501.0
Qatar,1999,8584.0,8584.0,7988.0
Qatar,1998,8122.0,8122.0,7596.0
Republic of Moldova,2022,4546.0,995.0,4045.0
Republic of Moldova,2021,4614.0,1131.0,4128.0
Republic of Moldova,2020,4253.0,983.0,3807.0
Republic of Moldova,2019,4285.0,941.0,3813.0
Republic of Moldova,2018,4322.0,954.0,3841.0
Republic of Moldova,2017,4173.0,896.0,3704.0
Republic of Moldova,2016,4095.0,906.0,3622.0
Republic of Moldova,2015,4120.0,939.0,3686.0
Republic of Moldova,2014,4179.0,963.0,3649.0
Republic of Moldova,2013,4113.0,905.0,3645.0
Republic of Moldova,2012,4082.0,932.0,3470.0
Republic of Moldova,2011,4024.0,1016.0,3380.0
Republic of Moldova,2010,3956.0,1064.0,3288.0
Republic of Moldova,2009,3828.0,1033.0,3181.0
Republic of Moldova,2008,3904.0,1096.0,3230.0
Republic of Moldova,2007,3870.0,1100.0,3155.0
Republic of Moldova,2006,3892.0,1192.0,3196.0
Republic of Moldova,2005,3893.0,1229.0,2904.0
Republic of Moldova,2004,3675.0,1022.0,2621.0
Republic of Moldova,2003,4219.0,1046.0,2515.0
Republic of Moldova,2002,3804.0,1190.0,3409.3
Republic of Moldova,2001,3410.0,1272.0,2521.0
Republic of Moldova,2000,3399.0,917.0,2479.5
Republic of Moldova,1999,3808.0,1146.0,2617.6
Republic of Moldova,1998,3162.0,1246.0,4289.0
Republic of Moldova,1997,6702.0,5274.0,5257.0
Republic of Moldova,1996,7123.0,6117.0,5693.0
Republic of Moldova,1995,7321.0,6068.0,5839.0
Republic of Moldova,1994,7788.0,8228.0,6545.0
Republic of Moldova,1993,9283.0,10265.0,7260.0
Republic of Moldova,1992,11221.0,11248.0,5245.0
Romania,2021,56401.33,59470.264,46048.256
Romania,2020,54299.817,55934.902,44024.452
Romania,2019,56142.598,59622.805,45573.262
Romania,2018,57068.032,64876.464,45566.494
Romania,2017,55995.38,64296.019,44698.897
Romania,2016,54579.0,65103.0,43257.0
Romania,2015,54063.0,66296.0,43030.0
Romania,2014,52957.0,65676.0,41905.0
Romania,2013,51662.0,58887.0,40628.0
Romania,2012,53595.0,59045.0,42386.0
Romania,2011,54301.0,62217.0,42714.0
Romania,2010,53181.0,60979.0,41317.0
Romania,2009,50109.0,58014.0,37607.0
Romania,2008,55852.0,64956.0,41813.0
Romania,2007,54075.0,61673.0,40974.0
Romania,2006,54077.0,62697.0,40965.0
Romania,2005,52601.0,59413.0,38859.0
Romania,2004,51511.0,56499.0,38775.0
Romania,2003,49233.0,55140.0,37501.0
Romania,2002,48202.0,54735.0,35587.0
Romania,2001,49113.0,53866.0,36294.0
Romania,2000,47929.0,51934.0,33939.0
Romania,1999,45383.0,50710.0,33923.0
Romania,1998,50479.0,53496.0,36595.0
Romania,1997,53624.0,57148.0,38429.0
Romania,1996,53333.0,61350.0,39727.0
Romania,1995,53199.0,59266.0,36354.0
Romania,1994,49906.0,55136.0,34199.0
Romania,1993,51242.0,55476.0,36463.0
Romania,1992,52261.0,54195.0,41414.0
Romania,1991,56117.0,56803.0,45618.0
Romania,1990,66145.0,64309.0,54236.0
Russian Federation,2021,1059321.954,1159415.5,807620.66
Russian Federation,2020,1007424.968,1089667.7,749614.413
Russian Federation,2019,1027103.185,1121492.4,755635.9
Russian Federation,2018,1025388.671,1115093.189,759581.657
Russian Federation,2017,1006486.609,1094288.61,760884.818
Russian Federation,2016,1002357.226,1090973.0,743970.503
Russian Federation,2015,983369.598,1067544.0,732339.219
Russian Federation,2014,983693.972,1064207.0,737830.0
Russian Federation,2013,978734.0,1059092.0,744091.0
Russian Federation,2012,982820.0,1070734.0,740285.0
Russian Federation,2011,961241.0,1054765.0,728824.0
Russian Federation,2010,949353.0,1038030.0,726683.0
Russian Federation,2009,914959.0,991980.0,686236.0
Russian Federation,2008,952620.0,1040379.0,725460.0
Russian Federation,2007,925553.0,1015333.0,700942.0
Russian Federation,2006,905402.0,995794.0,681401.0
Russian Federation,2005,872447.0,953086.0,649973.0
Russian Federation,2004,851644.0,931865.0,645532.0
Russian Federation,2003,831726.0,916286.0,632232.0
Russian Federation,2002,806887.0,891285.0,618237.0
Russian Federation,2001,805579.0,891284.0,618035.0
Russian Federation,2000,794510.0,877766.0,608526.0
Russian Federation,1999,765341.0,846226.0,592617.0
Russian Federation,1998,742949.0,827158.0,578523.0
Russian Federation,1997,752315.0,834132.0,589878.0
Russian Federation,1996,765462.0,847183.0,601170.0
Russian Federation,1995,780463.0,860027.0,618330.0
Russian Federation,1994,792254.0,875914.0,635287.0
Russian Federation,1993,869283.0,956587.0,705772.0
Russian Federation,1992,922416.0,1008450.0,756355.0
Saudi Arabia,2021,358593.0,379045.0,301561.85
Saudi Arabia,2020,346660.0,367498.0,289304.06
Saudi Arabia,2019,346855.0,367815.69,288569.981
Saudi Arabia,2018,343897.0,359256.82,299176.98
Saudi Arabia,2017,363700.0,379442.82,316852.37
Saudi Arabia,2016,336373.984,345149.0,292776.0
Saudi Arabia,2015,330310.3,338376.0,289008.0
Saudi Arabia,2014,304186.2,311848.881,268240.0
Saudi Arabia,2013,277400.3,284051.475,248226.0
Saudi Arabia,2012,264786.7,271690.637,231307.0
Saudi Arabia,2011,243949.0,250082.392,210393.0
Saudi Arabia,2010,234371.0,240071.089,202819.0
Saudi Arabia,2009,211437.0,217082.609,183881.0
Saudi Arabia,2008,198809.0,204200.609,171089.0
Saudi Arabia,2007,185471.0,190535.609,157464.0
Saudi Arabia,2006,176950.0,181434.609,145488.0
Saudi Arabia,2005,171863.0,176124.609,134990.0
Saudi Arabia,2004,157312.0,159875.609,127431.0
Saudi Arabia,2003,149197.0,153000.609,124486.0
Saudi Arabia,2002,138456.0,141736.609,112425.0
Saudi Arabia,2001,130519.0,133674.609,107270.0
Saudi Arabia,2000,123292.0,126191.609,98986.0
Saudi Arabia,1999,112686.0,115420.0,96348.0
Saudi Arabia,1998,104888.0,107521.0,91111.0
Saudi Arabia,1997,104819.0,107289.0,82973.0
Saudi Arabia,1996,103353.0,103353.0,85131.0
Saudi Arabia,1995,99833.0,99833.0,79969.0
Singapore,2022,57113.0,58349.0,54884.8
Singapore,2021,55789.0,56524.0,53483.4
Singapore,2020,53080.0,53582.0,50779.5
Singapore,2019,54142.0,54552.0,51730.2
Singapore,2018,52908.4,53141.6,50460.9
Singapore,2017,52225.3,52400.5,49637.7
Singapore,2016,51586.6,51732.6,48623.0
Singapore,2015,50271.0,50340.5,47513.8
Singapore,2014,49309.7,49347.8,46402.9
Singapore,2013,47963.0,47980.3,44948.8
Singapore,2012,46936.0,46949.0,44200.7
Singapore,2011,45999.4,46007.4,43007.3
Singapore,2010,45360.5,45371.1,42251.8
Singapore,2009,40476.0,41803.3,38822.9
Singapore,2008,40414.0,41671.3,36415.0
Singapore,2007,40031.0,41134.1,36104.7
Singapore,2006,38346.0,39480.4,34735.4
Singapore,2005,36684.0,38212.7,33603.2
Singapore,2004,35338.0,36810.0,31238.0
Singapore,2003,33931.0,35331.0,30342.0
Singapore,2002,33364.0,34664.0,29308.0
Singapore,2001,31584.0,33089.0,27813.0
Singapore,2000,30284.0,31665.0,27304.0
Singapore,1999,28928.0,30259.0,25275.0
Singapore,1998,27747.0,29022.0,23818.0
Singapore,1997,24763.0,26188.0,24658.0
Singapore,1996,22192.0,23458.0,21908.0
Singapore,1995,20905.0,22057.0,18193.0
Singapore,1994,19510.0,20676.0,16993.0
Singapore,1993,17880.0,18962.0,15447.0
Slovakia,2021,27807.0,30016.0,25549.0
Slovakia,2020,26284.0,28838.0,23813.0
Slovakia,2019,27715.0,28434.0,25192.0
Slovakia,2018,28107.0,26971.0,25935.0
Slovakia,2017,28279.0,27738.0,25803.0
Slovakia,2016,27298.0,27064.0,24987.0
Slovakia,2015,26722.0,26903.0,24371.0
Slovakia,2014,25750.0,27401.0,24157.0
Slovakia,2013,26799.0,28832.0,25084.0
Slovakia,2012,26154.0,28664.0,23937.0
Slovakia,2011,26308.0,28656.0,24812.0
Slovakia,2010,25933.0,27858.0,24135.0
Slovakia,2009,25084.0,26155.0,23098.0
Slovakia,2008,26881.0,28962.0,24765.0
Slovakia,2007,27257.0,28056.0,24573.0
Slovakia,2006,26329.0,31418.0,23654.0
Slovakia,2005,25868.0,31455.0,22850.0
Slovakia,2004,26121.0,30567.0,24027.0
Slovakia,2003,26196.0,31178.0,22985.0
Slovakia,2002,25543.0,32427.0,22760.0
Slovakia,2001,25671.0,32046.0,23452.0
Slovakia,2000,24648.0,31158.0,22010.0
Slovakia,1999,25632.0,28407.0,22747.0
Slovakia,1998,23985.0,26032.0,20995.0
Slovakia,1997,25865.0,25347.0,22840.0
Slovakia,1996,25965.0,25760.0,23479.0
Slovakia,1995,24363.0,26774.0,21730.0
Slovakia,1994,22801.0,25712.0,20324.0
Slovakia,1993,22654.0,24442.0,20221.0
Slovakia,1992,23504.0,23627.0,20327.0
Slovenia,2021,14386.966,15876.922,13458.614
Slovenia,2020,13895.66,17190.698,12951.154
Slovenia,2019,14634.028,16099.564,13679.3
Slovenia,2018,14687.369,16326.935,13712.168
Slovenia,2017,14515.916,16326.225,13529.849
Slovenia,2016,13997.0,16500.0,13025.0
Slovenia,2015,13759.0,15100.0,12788.0
Slovenia,2014,13380.0,17437.0,12459.0
Slovenia,2013,13435.0,16103.0,12479.0
Slovenia,2012,13416.0,15737.0,12429.0
Slovenia,2011,13436.0,16059.0,12500.0
Slovenia,2010,13045.0,16440.0,11945.0
Slovenia,2009,12316.0,16403.0,11293.0
Slovenia,2008,13758.0,16399.0,12806.0
Slovenia,2007,14273.0,15043.0,13264.0
Slovenia,2006,14161.0,15115.0,13165.0
Slovenia,2005,13824.0,15117.0,12742.0
Slovenia,2004,13552.0,15271.0,12546.0
